DataSprzedazy,RodzajUbezpieczenia,KwotaSkladki,Region,CzasTrwaniaSprzedazy,PreferowanyKontakt,NowyKlient,SprzedanePolisy,IDSprzedawcy,Kontakt,DecyzjaKlienta
02/16/2023,Majatkowe,660.50,Wschodni,22.00,Telefon,0.00,1.00,4.00,Telefon,Staly klient - zakup polisy
05/04/2023,Majatkowe,116.07,Zachodni,58.00,Osobiscie,1.00,1.00,8.00,Osobiscie,Nowy klient - odmowa zakupu polisy
07/01/2023,Zyciowe,480.77,Wschodni,83.00,Osobiscie,1.00,0.00,1.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/25/2023,Majatkowe,206.16,Zachodni,54.00,Telefon,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
04/04/2023,Majatkowe,715.31,Pólnocny,60.00,Email,1.00,0.00,10.00,Telefon,Nowy klient - odmowa zakupu polisy
04/27/2023,Majatkowe,983.53,Poludniowy,19.00,Osobiscie,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
05/23/2023,Zyciowe,326.24,Zachodni,11.00,Osobiscie,0.00,1.00,2.00,Telefon,Staly klient - zakup polisy
08/04/2023,Majatkowe,383.34,Poludniowy,71.00,Email,1.00,0.00,11.00,Telefon,Nowy klient - odmowa zakupu polisy
05/20/2023,Majatkowe,352.45,Poludniowy,42.00,Email,1.00,0.00,16.00,Email,Nowy klient - odmowa zakupu polisy
02/21/2023,Majatkowe,452.07,Pólnocny,6.00,Telefon,0.00,0.00,13.00,Email,Staly klient - rezygnacja
05/20/2023,Majatkowe,284.97,Zachodni,20.00,Telefon,0.00,1.00,4.00,Osobiscie,Staly klient - zakup polisy
01/14/2023,Zyciowe,667.18,Zachodni,64.00,Email,0.00,0.00,1.00,Osobiscie,Staly klient - rezygnacja
09/04/2023,Majatkowe,358.17,Poludniowy,58.00,Email,0.00,0.00,16.00,Email,Staly klient - rezygnacja
06/15/2023,Majatkowe,648.79,Poludniowy,56.00,Telefon,1.00,0.00,5.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/23/2023,Majatkowe,956.81,Pólnocny,10.00,Telefon,0.00,1.00,18.00,Email,Staly klient - zakup polisy
02/13/2023,Majatkowe,569.40,Poludniowy,43.00,Osobiscie,1.00,0.00,10.00,Email,Nowy klient - odmowa zakupu polisy
12/05/2023,Majatkowe,603.41,Poludniowy,51.00,Telefon,0.00,0.00,10.00,Email,Staly klient - rezygnacja
01/26/2023,Zyciowe,499.76,Poludniowy,6.00,Email,0.00,0.00,17.00,Osobiscie,Staly klient - rezygnacja
05/06/2023,Majatkowe,586.36,Zachodni,75.00,Osobiscie,1.00,0.00,1.00,Telefon,Nowy klient - odmowa zakupu polisy
06/13/2023,Majatkowe,815.89,Wschodni,40.00,Telefon,1.00,1.00,10.00,Telefon,Nowy klient - odmowa zakupu polisy
06/25/2023,Majatkowe,116.59,Poludniowy,72.00,Osobiscie,1.00,0.00,1.00,Telefon,Nowy klient - odmowa zakupu polisy
07/03/2023,Majatkowe,295.66,Poludniowy,44.00,Email,1.00,1.00,10.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/24/2023,Majatkowe,958.56,Pólnocny,79.00,Telefon,0.00,0.00,11.00,Email,Staly klient - rezygnacja
09/02/2023,Zyciowe,582.46,Zachodni,27.00,Email,1.00,1.00,14.00,Osobiscie,Nowy klient - zakup polisy
02/16/2023,Zyciowe,712.50,Poludniowy,52.00,Email,1.00,0.00,17.00,Osobiscie,Nowy klient - odmowa zakupu polisy
04/28/2023,Zyciowe,664.93,Zachodni,40.00,Osobiscie,0.00,0.00,10.00,Osobiscie,Staly klient - rezygnacja
04/26/2023,Majatkowe,115.07,Wschodni,4.00,Osobiscie,0.00,1.00,12.00,Osobiscie,Staly klient - zakup polisy
05/21/2023,Majatkowe,743.17,Poludniowy,24.00,Telefon,1.00,0.00,4.00,Osobiscie,Nowy klient - odmowa zakupu polisy
04/06/2023,Majatkowe,576.38,Wschodni,46.00,Email,0.00,0.00,19.00,Telefon,Staly klient - rezygnacja
01/15/2023,Majatkowe,178.43,Wschodni,26.00,Osobiscie,1.00,0.00,3.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/22/2023,Majatkowe,883.92,Zachodni,58.00,Telefon,1.00,0.00,13.00,Osobiscie,Nowy klient - odmowa zakupu polisy
04/13/2023,Zyciowe,418.61,Poludniowy,65.00,Email,0.00,0.00,11.00,Osobiscie,Staly klient - rezygnacja
08/03/2023,Majatkowe,596.83,Wschodni,58.00,Osobiscie,0.00,0.00,10.00,Email,Staly klient - rezygnacja
06/06/2023,Zyciowe,371.08,Zachodni,80.00,Osobiscie,1.00,0.00,6.00,Osobiscie,Nowy klient - odmowa zakupu polisy
07/05/2023,Majatkowe,348.77,Wschodni,11.00,Email,1.00,1.00,18.00,Telefon,Nowy klient - zakup polisy
02/19/2023,Zyciowe,951.00,Poludniowy,27.00,Email,0.00,1.00,20.00,Osobiscie,Staly klient - zakup polisy
09/05/2023,Majatkowe,693.15,Zachodni,26.00,Email,0.00,0.00,4.00,Telefon,Staly klient - rezygnacja
01/06/2023,Zyciowe,413.17,Pólnocny,49.00,Email,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
04/21/2023,Zyciowe,101.98,Zachodni,26.00,Osobiscie,1.00,1.00,14.00,Telefon,Nowy klient - zakup polisy
02/15/2023,Zyciowe,336.49,Poludniowy,13.00,Telefon,0.00,1.00,2.00,Email,Staly klient - zakup polisy
02/13/2023,Zyciowe,905.05,Zachodni,83.00,Telefon,1.00,0.00,1.00,Email,Nowy klient - odmowa zakupu polisy
03/22/2023,Zyciowe,743.33,Pólnocny,53.00,Email,1.00,1.00,15.00,Email,Nowy klient - zakup polisy
05/03/2023,Majatkowe,757.15,Wschodni,58.00,Osobiscie,1.00,0.00,8.00,Email,Nowy klient - odmowa zakupu polisy
11/03/2023,Majatkowe,702.13,Pólnocny,49.00,Osobiscie,1.00,0.00,16.00,Osobiscie,Nowy klient - odmowa zakupu polisy
07/02/2023,Majatkowe,161.27,Zachodni,53.00,Osobiscie,1.00,0.00,12.00,Telefon,Nowy klient - odmowa zakupu polisy
03/02/2023,Majatkowe,165.09,Poludniowy,85.00,Email,0.00,0.00,1.00,Osobiscie,Staly klient - rezygnacja
03/05/2023,Majatkowe,619.20,Pólnocny,54.00,Email,0.00,0.00,8.00,Telefon,Staly klient - rezygnacja
11/03/2023,Majatkowe,877.12,Zachodni,57.00,Osobiscie,1.00,1.00,5.00,Telefon,Nowy klient - zakup polisy
05/26/2023,Majatkowe,196.44,Wschodni,74.00,Email,1.00,0.00,11.00,Telefon,Nowy klient - odmowa zakupu polisy
04/03/2023,Zyciowe,312.94,Wschodni,15.00,Telefon,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
06/05/2023,Zyciowe,713.92,Wschodni,52.00,Email,1.00,1.00,17.00,Email,Nowy klient - zakup polisy
04/05/2023,Zyciowe,894.60,Wschodni,20.00,Email,0.00,1.00,3.00,Email,Staly klient - zakup polisy
06/28/2023,Majatkowe,500.16,Poludniowy,12.00,Email,1.00,1.00,7.00,Telefon,Nowy klient - zakup polisy
01/19/2023,Majatkowe,734.05,Poludniowy,7.00,Telefon,0.00,0.00,15.00,Email,Staly klient - rezygnacja
04/29/2023,Zyciowe,214.20,Wschodni,87.00,Telefon,0.00,0.00,6.00,Telefon,Staly klient - rezygnacja
03/22/2023,Zyciowe,776.42,Poludniowy,42.00,Telefon,0.00,0.00,10.00,Osobiscie,Staly klient - rezygnacja
05/15/2023,Zyciowe,995.75,Wschodni,57.00,Email,1.00,0.00,9.00,Telefon,Nowy klient - odmowa zakupu polisy
04/13/2023,Majatkowe,550.52,Poludniowy,11.00,Telefon,1.00,1.00,2.00,Email,Nowy klient - zakup polisy
04/15/2023,Majatkowe,413.36,Zachodni,15.00,Osobiscie,0.00,0.00,15.00,Telefon,Staly klient - rezygnacja
05/14/2023,Majatkowe,583.03,Poludniowy,30.00,Osobiscie,0.00,1.00,20.00,Osobiscie,Staly klient - zakup polisy
02/15/2023,Majatkowe,968.62,Poludniowy,10.00,Telefon,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
05/13/2023,Zyciowe,856.82,Pólnocny,59.00,Telefon,1.00,0.00,10.00,Email,Nowy klient - odmowa zakupu polisy
02/05/2023,Majatkowe,290.73,Pólnocny,45.00,Telefon,0.00,0.00,16.00,Email,Staly klient - rezygnacja
05/14/2023,Majatkowe,461.19,Wschodni,11.00,Telefon,0.00,0.00,12.00,Email,Staly klient - rezygnacja
02/24/2023,Zyciowe,208.52,Pólnocny,75.00,Telefon,1.00,0.00,11.00,Email,Nowy klient - odmowa zakupu polisy
04/03/2023,Majatkowe,380.59,Wschodni,85.00,Osobiscie,1.00,0.00,6.00,Email,Nowy klient - odmowa zakupu polisy
05/13/2023,Zyciowe,103.32,Zachodni,53.00,Telefon,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
02/16/2023,Zyciowe,209.40,Poludniowy,52.00,Email,0.00,0.00,19.00,Telefon,Staly klient - rezygnacja
08/06/2023,Majatkowe,865.74,Poludniowy,28.00,Osobiscie,0.00,0.00,4.00,Telefon,Staly klient - rezygnacja
03/29/2023,Zyciowe,912.65,Pólnocny,20.00,Email,1.00,1.00,7.00,Email,Nowy klient - zakup polisy
04/27/2023,Majatkowe,423.72,Zachodni,82.00,Telefon,1.00,0.00,1.00,Telefon,Nowy klient - odmowa zakupu polisy
02/27/2023,Zyciowe,171.00,Zachodni,51.00,Telefon,1.00,1.00,13.00,Email,Nowy klient - zakup polisy
10/01/2023,Majatkowe,145.44,Wschodni,28.00,Email,0.00,0.00,4.00,Osobiscie,Staly klient - rezygnacja
01/23/2023,Majatkowe,790.67,Poludniowy,8.00,Osobiscie,0.00,0.00,13.00,Telefon,Staly klient - rezygnacja
10/06/2023,Majatkowe,977.46,Wschodni,22.00,Osobiscie,1.00,0.00,4.00,Telefon,Nowy klient - odmowa zakupu polisy
04/26/2023,Majatkowe,926.72,Pólnocny,25.00,Telefon,1.00,0.00,3.00,Email,Nowy klient - odmowa zakupu polisy
03/02/2023,Zyciowe,150.95,Wschodni,22.00,Telefon,1.00,1.00,3.00,Osobiscie,Nowy klient - zakup polisy
07/06/2023,Zyciowe,772.75,Pólnocny,73.00,Telefon,1.00,0.00,6.00,Email,Nowy klient - odmowa zakupu polisy
05/13/2023,Majatkowe,934.04,Pólnocny,15.00,Osobiscie,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
04/05/2023,Zyciowe,405.92,Poludniowy,25.00,Email,0.00,1.00,20.00,Email,Staly klient - zakup polisy
05/06/2023,Zyciowe,479.32,Poludniowy,13.00,Telefon,1.00,1.00,7.00,Osobiscie,Nowy klient - zakup polisy
04/15/2023,Zyciowe,707.40,Poludniowy,61.00,Telefon,0.00,0.00,1.00,Email,Staly klient - rezygnacja
06/20/2023,Majatkowe,257.81,Poludniowy,62.00,Email,1.00,0.00,1.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/19/2023,Zyciowe,837.91,Pólnocny,56.00,Telefon,0.00,0.00,19.00,Osobiscie,Staly klient - rezygnacja
05/24/2023,Zyciowe,369.67,Poludniowy,65.00,Telefon,1.00,1.00,6.00,Email,Nowy klient - odmowa zakupu polisy
10/03/2023,Majatkowe,141.42,Wschodni,60.00,Telefon,0.00,0.00,10.00,Telefon,Staly klient - rezygnacja
06/21/2023,Zyciowe,899.09,Zachodni,49.00,Email,1.00,0.00,16.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/06/2023,Zyciowe,995.29,Wschodni,11.00,Telefon,1.00,1.00,2.00,Osobiscie,Nowy klient - zakup polisy
02/25/2023,Zyciowe,168.20,Pólnocny,80.00,Osobiscie,1.00,0.00,1.00,Telefon,Nowy klient - odmowa zakupu polisy
02/01/2023,Zyciowe,381.91,Poludniowy,51.00,Osobiscie,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
01/31/2023,Majatkowe,802.88,Wschodni,19.00,Email,1.00,1.00,7.00,Osobiscie,Nowy klient - zakup polisy
05/25/2023,Majatkowe,168.04,Zachodni,24.00,Telefon,1.00,1.00,3.00,Osobiscie,Nowy klient - zakup polisy
05/18/2023,Majatkowe,993.35,Wschodni,27.00,Telefon,1.00,1.00,14.00,Email,Nowy klient - zakup polisy
02/24/2023,Majatkowe,658.49,Zachodni,19.00,Telefon,0.00,1.00,2.00,Telefon,Staly klient - zakup polisy
02/05/2023,Zyciowe,652.60,Poludniowy,18.00,Email,0.00,1.00,7.00,Telefon,Staly klient - zakup polisy
01/31/2023,Zyciowe,508.41,Wschodni,78.00,Email,1.00,0.00,6.00,Osobiscie,Nowy klient - odmowa zakupu polisy
11/03/2023,Majatkowe,243.84,Zachodni,46.00,Telefon,1.00,0.00,10.00,Telefon,Nowy klient - odmowa zakupu polisy
03/29/2023,Majatkowe,968.93,Zachodni,86.00,Telefon,0.00,0.00,1.00,Email,Staly klient - rezygnacja
06/29/2023,Zyciowe,633.37,Pólnocny,20.00,Osobiscie,0.00,1.00,2.00,Telefon,Staly klient - zakup polisy
03/30/2023,Zyciowe,793.94,Wschodni,58.00,Telefon,1.00,1.00,5.00,Osobiscie,Nowy klient - zakup polisy
04/05/2023,Zyciowe,424.95,Zachodni,83.00,Email,1.00,1.00,6.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/06/2023,Majatkowe,601.96,Wschodni,52.00,Osobiscie,0.00,0.00,16.00,Email,Staly klient - rezygnacja
02/16/2023,Zyciowe,320.87,Pólnocny,53.00,Email,1.00,1.00,9.00,Osobiscie,Nowy klient - zakup polisy
03/06/2023,Majatkowe,409.63,Poludniowy,49.00,Osobiscie,0.00,0.00,8.00,Osobiscie,Staly klient - rezygnacja
01/19/2023,Majatkowe,799.86,Wschodni,21.00,Telefon,1.00,1.00,3.00,Telefon,Nowy klient - zakup polisy
03/06/2023,Majatkowe,958.58,Zachodni,71.00,Telefon,1.00,0.00,11.00,Email,Nowy klient - odmowa zakupu polisy
02/19/2023,Majatkowe,402.02,Poludniowy,25.00,Telefon,0.00,1.00,20.00,Osobiscie,Staly klient - zakup polisy
03/18/2023,Zyciowe,738.46,Pólnocny,30.00,Email,0.00,1.00,14.00,Telefon,Staly klient - zakup polisy
11/04/2023,Zyciowe,238.58,Poludniowy,53.00,Osobiscie,1.00,0.00,16.00,Email,Nowy klient - odmowa zakupu polisy
04/02/2023,Majatkowe,822.21,Poludniowy,21.00,Telefon,0.00,1.00,3.00,Osobiscie,Staly klient - zakup polisy
04/27/2023,Zyciowe,934.40,Zachodni,3.00,Osobiscie,0.00,0.00,12.00,Email,Staly klient - rezygnacja
09/06/2023,Zyciowe,676.37,Wschodni,23.00,Telefon,1.00,1.00,4.00,Email,Nowy klient - zakup polisy
06/04/2023,Zyciowe,513.56,Poludniowy,10.00,Email,0.00,1.00,9.00,Email,Staly klient - zakup polisy
11/04/2023,Zyciowe,229.05,Wschodni,5.00,Osobiscie,0.00,1.00,15.00,Telefon,Staly klient - zakup polisy
11/01/2023,Majatkowe,301.32,Pólnocny,27.00,Email,1.00,1.00,3.00,Osobiscie,Nowy klient - zakup polisy
03/18/2023,Zyciowe,470.30,Zachodni,52.00,Email,1.00,0.00,15.00,Osobiscie,Nowy klient - odmowa zakupu polisy
06/19/2023,Zyciowe,601.14,Poludniowy,26.00,Email,1.00,1.00,20.00,Osobiscie,Nowy klient - zakup polisy
08/01/2023,Zyciowe,949.96,Poludniowy,19.00,Telefon,0.00,1.00,18.00,Telefon,Staly klient - zakup polisy
05/15/2023,Zyciowe,958.96,Wschodni,47.00,Telefon,0.00,0.00,10.00,Osobiscie,Staly klient - rezygnacja
03/03/2023,Zyciowe,984.00,Zachodni,27.00,Osobiscie,1.00,1.00,4.00,Telefon,Nowy klient - zakup polisy
01/24/2023,Zyciowe,752.11,Pólnocny,46.00,Osobiscie,0.00,1.00,10.00,Telefon,Staly klient - rezygnacja
09/04/2023,Majatkowe,558.45,Poludniowy,60.00,Email,1.00,0.00,11.00,Telefon,Nowy klient - odmowa zakupu polisy
05/15/2023,Zyciowe,968.08,Pólnocny,11.00,Telefon,0.00,1.00,18.00,Osobiscie,Staly klient - zakup polisy
03/04/2023,Zyciowe,663.27,Zachodni,57.00,Telefon,0.00,0.00,8.00,Telefon,Staly klient - rezygnacja
06/17/2023,Zyciowe,646.34,Wschodni,50.00,Email,0.00,1.00,10.00,Osobiscie,Staly klient - rezygnacja
01/01/2023,Majatkowe,711.78,Zachodni,5.00,Email,0.00,0.00,13.00,Email,Staly klient - rezygnacja
04/27/2023,Zyciowe,147.78,Zachodni,43.00,Telefon,0.00,0.00,19.00,Telefon,Staly klient - rezygnacja
02/24/2023,Majatkowe,399.63,Zachodni,51.00,Telefon,1.00,0.00,10.00,Email,Nowy klient - odmowa zakupu polisy
03/22/2023,Zyciowe,194.97,Poludniowy,65.00,Telefon,1.00,0.00,1.00,Telefon,Nowy klient - odmowa zakupu polisy
06/06/2023,Zyciowe,722.75,Pólnocny,9.00,Telefon,0.00,1.00,9.00,Email,Staly klient - zakup polisy
09/06/2023,Zyciowe,118.49,Zachodni,66.00,Osobiscie,1.00,0.00,11.00,Osobiscie,Nowy klient - odmowa zakupu polisy
04/24/2023,Majatkowe,609.56,Pólnocny,41.00,Osobiscie,0.00,0.00,10.00,Telefon,Staly klient - rezygnacja
09/05/2023,Zyciowe,687.04,Zachodni,28.00,Telefon,0.00,1.00,14.00,Telefon,Staly klient - zakup polisy
06/06/2023,Majatkowe,930.56,Zachodni,58.00,Telefon,0.00,0.00,19.00,Osobiscie,Staly klient - rezygnacja
04/18/2023,Majatkowe,914.94,Pólnocny,47.00,Osobiscie,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
12/04/2023,Majatkowe,868.92,Wschodni,10.00,Email,1.00,1.00,2.00,Email,Nowy klient - zakup polisy
05/04/2023,Majatkowe,572.26,Pólnocny,69.00,Telefon,0.00,0.00,6.00,Email,Staly klient - rezygnacja
02/18/2023,Majatkowe,819.63,Wschodni,50.00,Telefon,1.00,0.00,10.00,Osobiscie,Nowy klient - odmowa zakupu polisy
07/04/2023,Zyciowe,225.14,Wschodni,12.00,Email,1.00,1.00,18.00,Telefon,Nowy klient - zakup polisy
03/03/2023,Zyciowe,460.53,Pólnocny,2.00,Email,0.00,1.00,5.00,Email,Staly klient - zakup polisy
06/26/2023,Majatkowe,952.29,Wschodni,56.00,Telefon,1.00,1.00,9.00,Email,Nowy klient - zakup polisy
02/24/2023,Majatkowe,609.58,Poludniowy,57.00,Osobiscie,1.00,1.00,13.00,Telefon,Nowy klient - zakup polisy
08/02/2023,Zyciowe,398.98,Zachodni,51.00,Osobiscie,1.00,0.00,5.00,Telefon,Nowy klient - odmowa zakupu polisy
01/25/2023,Majatkowe,717.28,Pólnocny,41.00,Telefon,0.00,0.00,8.00,Telefon,Staly klient - rezygnacja
11/03/2023,Zyciowe,147.16,Pólnocny,14.00,Telefon,0.00,0.00,12.00,Email,Staly klient - rezygnacja
06/25/2023,Majatkowe,919.86,Zachodni,53.00,Telefon,1.00,1.00,9.00,Telefon,Nowy klient - zakup polisy
10/01/2023,Majatkowe,811.53,Poludniowy,63.00,Osobiscie,0.00,0.00,11.00,Telefon,Staly klient - rezygnacja
07/05/2023,Majatkowe,876.10,Pólnocny,56.00,Osobiscie,1.00,0.00,16.00,Telefon,Nowy klient - odmowa zakupu polisy
01/03/2023,Majatkowe,434.78,Poludniowy,49.00,Telefon,0.00,0.00,10.00,Osobiscie,Staly klient - rezygnacja
06/15/2023,Zyciowe,677.53,Poludniowy,85.00,Osobiscie,1.00,1.00,1.00,Email,Nowy klient - odmowa zakupu polisy
03/25/2023,Zyciowe,967.59,Zachodni,20.00,Telefon,0.00,1.00,4.00,Osobiscie,Staly klient - zakup polisy
07/05/2023,Zyciowe,957.82,Pólnocny,80.00,Telefon,1.00,1.00,11.00,Osobiscie,Nowy klient - odmowa zakupu polisy
12/02/2023,Majatkowe,102.39,Wschodni,47.00,Email,1.00,1.00,8.00,Email,Nowy klient - odmowa zakupu polisy
03/17/2023,Zyciowe,770.96,Zachodni,58.00,Email,1.00,0.00,10.00,Email,Nowy klient - odmowa zakupu polisy
03/29/2023,Majatkowe,770.73,Pólnocny,19.00,Telefon,0.00,1.00,2.00,Osobiscie,Staly klient - zakup polisy
08/06/2023,Majatkowe,912.63,Pólnocny,57.00,Osobiscie,1.00,0.00,15.00,Osobiscie,Nowy klient - odmowa zakupu polisy
11/05/2023,Zyciowe,218.12,Zachodni,47.00,Telefon,1.00,0.00,19.00,Email,Nowy klient - odmowa zakupu polisy
03/23/2023,Zyciowe,903.29,Zachodni,11.00,Email,0.00,0.00,17.00,Osobiscie,Staly klient - rezygnacja
03/22/2023,Zyciowe,895.81,Poludniowy,43.00,Email,1.00,0.00,19.00,Telefon,Nowy klient - odmowa zakupu polisy
10/05/2023,Majatkowe,419.95,Zachodni,22.00,Osobiscie,0.00,1.00,3.00,Email,Staly klient - zakup polisy
06/02/2023,Majatkowe,861.56,Poludniowy,19.00,Telefon,1.00,1.00,7.00,Telefon,Nowy klient - zakup polisy
01/24/2023,Majatkowe,389.85,Wschodni,1.00,Osobiscie,0.00,0.00,12.00,Telefon,Staly klient - rezygnacja
12/05/2023,Zyciowe,371.23,Wschodni,21.00,Osobiscie,1.00,1.00,4.00,Osobiscie,Nowy klient - zakup polisy
03/23/2023,Majatkowe,483.31,Zachodni,59.00,Telefon,1.00,0.00,17.00,Email,Nowy klient - odmowa zakupu polisy
04/21/2023,Majatkowe,362.26,Poludniowy,20.00,Telefon,1.00,0.00,3.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/18/2023,Zyciowe,192.22,Zachodni,77.00,Osobiscie,0.00,0.00,1.00,Osobiscie,Staly klient - rezygnacja
02/05/2023,Zyciowe,561.74,Pólnocny,50.00,Email,0.00,0.00,16.00,Osobiscie,Staly klient - rezygnacja
05/14/2023,Zyciowe,973.62,Wschodni,25.00,Email,0.00,0.00,3.00,Osobiscie,Staly klient - rezygnacja
01/16/2023,Zyciowe,384.63,Pólnocny,13.00,Telefon,1.00,1.00,2.00,Telefon,Nowy klient - zakup polisy
05/26/2023,Zyciowe,801.42,Zachodni,26.00,Osobiscie,0.00,1.00,4.00,Osobiscie,Staly klient - zakup polisy
10/03/2023,Majatkowe,524.84,Zachodni,43.00,Osobiscie,0.00,0.00,8.00,Osobiscie,Staly klient - rezygnacja
06/04/2023,Zyciowe,733.73,Zachodni,20.00,Email,0.00,1.00,18.00,Email,Staly klient - zakup polisy
01/17/2023,Zyciowe,239.42,Zachodni,30.00,Osobiscie,1.00,1.00,4.00,Email,Nowy klient - zakup polisy
06/25/2023,Zyciowe,329.96,Poludniowy,1.00,Osobiscie,0.00,0.00,17.00,Email,Staly klient - rezygnacja
05/29/2023,Zyciowe,829.34,Poludniowy,53.00,Osobiscie,1.00,0.00,17.00,Email,Nowy klient - odmowa zakupu polisy
03/16/2023,Majatkowe,907.03,Pólnocny,22.00,Osobiscie,0.00,1.00,20.00,Osobiscie,Staly klient - zakup polisy
06/04/2023,Majatkowe,716.45,Zachodni,49.00,Telefon,1.00,0.00,8.00,Telefon,Nowy klient - odmowa zakupu polisy
04/26/2023,Majatkowe,233.35,Zachodni,13.00,Telefon,0.00,0.00,5.00,Osobiscie,Staly klient - rezygnacja
02/06/2023,Zyciowe,896.09,Poludniowy,58.00,Email,1.00,1.00,17.00,Osobiscie,Nowy klient - zakup polisy
03/13/2023,Zyciowe,531.28,Zachodni,46.00,Telefon,1.00,0.00,10.00,Osobiscie,Nowy klient - odmowa zakupu polisy
08/01/2023,Zyciowe,285.62,Wschodni,50.00,Email,1.00,0.00,12.00,Osobiscie,Nowy klient - odmowa zakupu polisy
05/31/2023,Zyciowe,934.10,Zachodni,12.00,Telefon,0.00,1.00,2.00,Osobiscie,Staly klient - zakup polisy
04/17/2023,Zyciowe,147.47,Pólnocny,18.00,Telefon,0.00,1.00,18.00,Email,Staly klient - zakup polisy
04/29/2023,Majatkowe,752.51,Wschodni,58.00,Telefon,1.00,1.00,13.00,Telefon,Nowy klient - zakup polisy
05/27/2023,Majatkowe,983.64,Zachodni,4.00,Telefon,0.00,1.00,13.00,Osobiscie,Staly klient - zakup polisy
03/24/2023,Majatkowe,448.13,Wschodni,58.00,Email,1.00,0.00,10.00,Email,Nowy klient - odmowa zakupu polisy
04/16/2023,Zyciowe,452.86,Wschodni,84.00,Osobiscie,0.00,0.00,1.00,Email,Staly klient - rezygnacja
02/18/2023,Majatkowe,841.43,Zachodni,15.00,Telefon,1.00,1.00,18.00,Osobiscie,Nowy klient - zakup polisy
01/25/2023,Majatkowe,736.83,Wschodni,60.00,Email,1.00,0.00,5.00,Email,Nowy klient - odmowa zakupu polisy
05/30/2023,Zyciowe,809.13,Wschodni,7.00,Email,0.00,1.00,12.00,Email,Staly klient - zakup polisy
03/02/2023,Zyciowe,555.15,Poludniowy,27.00,Osobiscie,1.00,1.00,14.00,Osobiscie,Nowy klient - zakup polisy
10/02/2023,Zyciowe,928.19,Zachodni,30.00,Osobiscie,0.00,1.00,20.00,Email,Staly klient - zakup polisy
05/06/2023,Zyciowe,283.43,Pólnocny,6.00,Email,0.00,0.00,15.00,Osobiscie,Staly klient - rezygnacja
03/17/2023,Zyciowe,153.73,Poludniowy,46.00,Telefon,1.00,0.00,10.00,Email,Nowy klient - odmowa zakupu polisy
05/23/2023,Zyciowe,487.78,Poludniowy,25.00,Osobiscie,1.00,0.00,4.00,Osobiscie,Nowy klient - odmowa zakupu polisy
01/06/2023,Majatkowe,686.81,Zachodni,5.00,Email,0.00,0.00,17.00,Osobiscie,Staly klient - rezygnacja
03/25/2023,Majatkowe,642.43,Wschodni,69.00,Osobiscie,1.00,0.00,1.00,Osobiscie,Nowy klient - odmowa zakupu polisy
03/06/2023,Majatkowe,254.97,Poludniowy,1.00,Email,0.00,1.00,12.00,Email,Staly klient - zakup polisy
07/04/2023,Zyciowe,198.87,Poludniowy,52.00,Osobiscie,1.00,0.00,12.00,Telefon,Nowy klient - odmowa zakupu polisy
05/03/2023,Majatkowe,411.10,Zachodni,50.00,Telefon,1.00,0.00,9.00,Telefon,Nowy klient - odmowa zakupu polisy
04/20/2023,Zyciowe,660.62,Poludniowy,4.00,Telefon,0.00,0.00,12.00,Osobiscie,Staly klient - rezygnacja
12/05/2023,Zyciowe,655.05,Wschodni,59.00,Email,1.00,0.00,8.00,Email,Nowy klient - odmowa zakupu polisy
11/02/2023,Zyciowe,152.60,Zachodni,26.00,Email,1.00,1.00,14.00,Osobiscie,Nowy klient - zakup polisy
03/21/2023,Majatkowe,823.80,Pólnocny,56.00,Email,1.00,1.00,12.00,Email,Nowy klient - zakup polisy
02/24/2023,Majatkowe,734.19,Zachodni,50.00,Osobiscie,1.00,1.00,9.00,Telefon,Nowy klient - zakup polisy
12/06/2023,Zyciowe,864.46,Poludniowy,45.00,Email,0.00,0.00,10.00,Osobiscie,Staly klient - rezygnacja
04/25/2023,Zyciowe,872.55,Zachodni,16.00,Osobiscie,0.00,1.00,2.00,Email,Staly klient - zakup polisy
04/29/2023,Majatkowe,436.01,Pólnocny,54.00,Email,1.00,0.00,15.00,Email,Nowy klient - odmowa zakupu polisy
01/19/2023,Majatkowe,910.58,Wschodni,24.00,Email,1.00,1.00,14.00,Osobiscie,Nowy klient - zakup polisy
02/26/2023,Majatkowe,259.87,Wschodni,55.00,Email,1.00,1.00,12.00,Osobiscie,Nowy klient - zakup polisy
03/31/2023,Majatkowe,241.53,Pólnocny,74.00,Telefon,0.00,0.00,11.00,Osobiscie,Staly klient - rezygnacja
